id,soc.t.ha,thickness.dm,x,y
P 092112,14.52660502,3.6,2584102.316,1048607.951
P 092113,75.9432258,12.5,2534636.075,1002487.971
P 092114,93.68050328,12.6,2582543.418,1014613.976
P 092115,27.87388395,6,2616564.267,1027483.476
P 092116,12.72380396,0.9,2691399.554,1019577.216
P 092117,187.498414,5.2,2695200.211,1036245.169
P 092118,27.51114118,5.3,2651466.584,1096799.298
P 092119,28.49425064,2,2601916.668,1079020.751
P 094002,203.4335986,10.5,2857154.729,1111498.431
P 094003,70.93367738,3.7,2714142.824,1107525.408
P 094007,104.4557264,1.3,2794428.856,1105230.533
P 094011,69.23561788,3,2891234.475,1092814.493
P 094014,74.31060876,4.2,2816389.939,1081200.429
P 094017,168.4864098,2.4,2790181.714,1070766.262
P 094018,134.6002163,1.7,2752036.131,1069570.36
P 094019,254.114845,2.2,2768382.135,1069406.449
P 094020,79.78546142,3.1,2829272.773,1070583.054
P 094021,56.58277881,4,2731851.943,1067498.773
P 094023,191.2217195,11,2838611.065,1064236.743
P 094024,61.76143381,1.2,2718022.805,1053491.854
P 094025,25.04967895,0.6,2772446.64,1052950.645
P 094027,61.18973776,1.7,2849059.963,1053138.763
P 094028,146.3932249,4.2,2811640.43,1048070.715
P 094031,112.9274004,1.7,2746081.498,1037886.244
P 094034,121.8534663,10,2894326.055,1037819.311
P 094038,31.27314019,1.7,2761678.948,1020089.292
P 094041,14.4102827,0.5,2887260.729,1014460.383
P 094043,89.57910197,4.8,2819329.895,1011155.065
P 094046,183.8701817,5.4,2874574.501,1005910.027
P 094201,133.7804434,12.5,2808782.847,1012217.156
P 094202,2.82711194,0.7,2780743.51,1022091.485
P 094203,137.3503362,15,2734325.465,1047245.419
P 094204,82.47116085,5,2714130.446,1062722.009
P 094205,13.07158577,4,2747802.934,1100741.543
P 094206,6.075376274,0.8,2793253.149,1110064.438
P 094207,107.5013373,5.5,2857207.749,1111745.715
P 094208,91.39090289,8.5,2842867.653,1093694.061
P 094209,127.5790183,12.5,2864730.224,1089599.219
P 094210,125.1353678,5,2821674.309,1068470.509
P 094211,70.74390535,4,2879125.79,1065035.856
P 094212,36.81288094,2.5,2889823.412,1046144.377
P 094213,49.03014725,5,2864100.68,1039650.002
P 094214,35.56020852,3,2912929.909,1024090.974
P 094215,78.04314837,12.5,2885062.367,1010486.282
P 096201,88.38483002,3,2956049.192,1010350.133
P 096202,95.22971799,3,2923077.359,1079254.357
P 096203,107.9270137,3.4,2934962.503,1076867.351
P 096204,57.82261604,1.9,2967801.016,1029331.57
P 098001,35.50970742,5.5,2503138.121,997884.0984
P 098008,82.60945838,11,2643232.584,990674.3903
P 098025,50.55746526,12,2534352.518,977599.5023
P 098026,86.91154229,11.8,2559060.647,975715.5918
P 098037,94.31901166,13,2578842.504,959702.0565
P 098042,16.35684241,3,2600704.505,953160.1191
P 098052,81.73064624,12.5,2698097.441,941572.2297
P 098053,66.28620891,5,2648343.843,940199.9153
P 098055,58.72274969,3,2528422.251,937784.0157
P 098056,25.73972855,2.6,2589654.468,935871.7763
P 098067,59.25309518,7.1,2678830.865,925030.532
P 098068,124.531681,12.5,2586847.466,921641.7321
P 098070,63.1696256,14.5,2542172.497,921084.004
P 098074,131.9295341,6.4,2683640.38,919707.2957
P 098075,9.975294149,2.5,2597972.883,918038.5942
P 098077,58.56143091,7.3,2691746.116,914162.6202
P 098078,92.57820411,8,2603225.376,910961.0059
P 098082,93.00357591,12.5,2685454.15,908568.6613
P 098083,101.9086878,6,2590244.648,905241.2711
P 098085,158.5605941,12.5,2509805.331,903260.9915
P 098092,51.3722729,6.8,2706961.183,897335.9242
P 098096,66.23440981,10.8,2630666.997,894095.8657
P 098097,62.89990978,12.5,2547462.499,893407.8473
P 098201,74.57500394,11.5,2701447.549,961872.1857
P 098202,158.3904462,12.5,2657352.629,972065.9261
P 098203,46.59939836,3.2,2635031.898,988150.4861
P 098204,45.50650535,2.7,2628699.672,994465.1958
P 098205,59.05068211,6.4,2635427.828,994712.4725
P 098207,58.54238236,6.1,2627214.42,951089.0932
P 098208,25.84722662,1.4,2601163.306,978530.4243
P 098209,49.39050892,5.8,2696649.111,935059.4797
P 098210,42.48629576,7,2696931.223,903079.463
P 098211,38.11101717,3.6,2660561.816,930887.7294
P 098212,26.19945125,10.7,2652257.801,895215.4693
P 098213,123.0517257,12.5,2632786.649,903462.5635
P 098214,56.87572721,4.6,2618512.019,916616.5122
P 098215,81.08815261,12.5,2625827.233,920488.5997
P 098216,34.0416385,4,2597287.049,987536.0054
P 098217,79.58606133,2.6,2558353.323,891295.7849
P 098218,72.46678106,12.5,2527359.318,895352.0995
P 098219,73.46897457,5.4,2532850.224,902653.4423
P 098220,25.81196779,3.6,2548135.303,909755.4467
P 098221,48.75798182,5.5,2566281.291,924522.437
P 098222,44.09598676,1.8,2557255.358,931142.5561
P 098223,40.83369995,3.4,2608708.4,943601.9367
P 098224,22.13897368,7.1,2557717.725,990025.2236
P 098225,59.72032908,3.4,2549476.972,962771.843
P 098226,85.23795607,12.5,2510159.308,925486.5954
P 098227,78.22405621,6.3,2514026.579,955563.7239
P 098228,80.99210324,4,2515077.512,958344.1441
P 098229,56.76566998,4.6,2503831.627,947308.0034
P 098230,42.26264535,3.2,2501015.344,954601.8975
P 100007,80.66045952,4.2,2726563.927,990587.7031
P 100011,112.3443459,7,2787805.734,987051.1388
P 100012,47.86932164,1.5,2717346.921,983350.8056
P 100016,55.92842345,1.7,2786575.53,978835.8987
P 100025,105.1074338,5.7,2833521.464,969384.5113
P 100028,51.03996207,3,2710266.814,962930.8733
P 100038,52.42856925,12.5,2831496.979,958720.3557
P 100040,88.35966256,12.5,2862775.511,956979.7852
P 100054,15.11692,1.8,2750355.892,938333.6029
P 100061,87.1786938,1.4,2791199.875,931587.3284
P 100062,404.6352949,8.5,2881536.324,931706.3071
P 100067,75.59422192,2.7,2828670.026,926322.0573
P 100068,122.900497,8.4,2718400.322,922689.9307
P 100070,64.29245268,4.9,2845217.099,924953.1461
P 100071,131.378131,12.5,2792346.992,923470.3174
P 100076,122.7604964,3.4,2913982.356,919212.7616
P 100080,34.24508307,4,2720176.001,911643.1026
P 100081,182.2813933,12.5,2897940.626,909994.619
P 100083,49.55185133,3.1,2775781.158,906433.5767
P 100086,82.36620487,12.5,2750597.944,904677.3434
P 100092,177.0630075,12.5,2754475.994,897826.6268
P 100093,66.08864584,12.5,2900244.147,900247.7123
P 100096,197.1697402,12.5,2714753.306,893309.2951
P 100097,51.99266171,12.5,2893400.961,897197.2029
P 100201,29.96789532,3.5,2875366.65,906617.5574
P 100202,132.0957789,3.5,2908374.403,910393.4382
P 100203,130.0512454,12.8,2904907.619,940919.2861
P 100204,38.45061373,7,2875936.362,925474.5544
P 100205,121.632474,9,2861386.777,916927.527
P 100206,113.1792895,6,2843841.749,915958.3218
P 100207,46.45986741,9,2844922.484,941624.7885
P 100208,38.33908058,5,2851781.375,937575.7286
P 100209,153.7274798,12.5,2880519.853,977717.3306
P 100211,111.4018255,6.5,2791391.293,923620.1387
P 100212,22.24559169,2.8,2723402.221,916347.7245
P 100213,19.56000556,2,2712575.39,938867.3693
P 100214,65.10310943,7.3,2710179.52,965605.0434
P 100215,93.26132926,2.7,2752808.684,966651.2341
P 100216,139.9859681,10.5,2804926.996,948315.95
P 100218,8.266955439,3,2794919.802,996286.8935
P 100219,94.3209226,13,2788824.953,988107.8697
P 102201,110.2722814,10.2,2917371.154,927807.2131
P 102202,99.20244895,12.5,2948025.179,941412.6233
P 102203,74.607797,3,2947762.723,980134.3962
P 102204,46.81140697,4.8,2972940.237,1000610.757
P 102205,30.76295352,1.4,2965741.073,965773.2708
P 102206,35.22209636,1.9,2961302.808,939100.1281
P 102207,124.3516009,12.5,2985060.327,905023.1429
P 102208,129.1745004,8,3030574.222,916645.888
P 104100,243.7438309,4,3738462.72,1065302.112
P 104101,181.3733569,2.3,3738153.125,1062467.194
P 105000,74.57190035,3.6,3721161.478,1016662.42
P 105001,32.23680716,2.5,3701927.587,1031257.423
P 105002,60.60737984,2.9,3736586.794,1013468.115
P 105003,179.4856029,13.5,3729371.857,972931.3149
P 105004,86.43798874,12.5,3734329.974,953689.2977
P 105005,161.1669757,2,3706784.746,947121.2019
P 105006,143.5922742,7.5,3744053.095,984413.8586
P 105007,9.61057078,2.5,3715550.296,977723.1719
P 105009,201.1101228,7.4,3701031.764,1005163.427
P 105021,177.771152,5.6,3733532.731,1016952.531
P 105022,71.34125447,0.7,3714656.245,1013980.38
P 105024,74.34066639,1.9,3718493.671,1009032.08
P 105025,148.5195143,1.6,3733581.09,1008393.737
P 105026,198.3938177,2.3,3741090.496,1007745.042
P 105028,166.4661849,6.7,3742232.853,1007094.691
P 105032,129.5153584,2.3,3697436.739,996799.0986
P 105033,160.8803551,1.7,3704729.323,997263.3978
P 105036,69.59662936,1.6,3712953.787,996370.4345
P 105039,59.72210917,1.7,3743253.255,996560.806
P 105041,66.37030772,3.9,3745075.531,988341.5813
P 105042,77.53043658,1.7,3728086.623,985020.0583
P 105043,127.7401932,1.9,3726204.033,977454.5531
P 105046,156.4891177,7.6,3730223.458,974232.0079
P 105048,181.1421814,2.1,3739060.008,970723.7848
P 105051,170.1520902,3.5,3724623.99,966409.4243
P 105053,164.327865,2,3706099.202,959626.8898
P 105054,161.4197546,2.7,3741771.123,960157.7155
P 105055,168.2132104,9.2,3731861.619,958816.261
P 105057,122.7755665,16.2,3742629.059,954384.8243
P 105061,245.7162176,3.5,3729208.713,947951.3516
P 105064,198.8229611,15,3726319.79,946220.1937
P 106003,156.1394447,4.5,3886054.862,1060520.47
P 106008,232.5161606,4.9,3861507.248,1050716.353
P 106009,55.40898911,1.3,3755443.195,1040443.789
P 106010,209.7188806,2.5,3794585.686,1043825.65
P 106020,161.4737345,3,3772481.614,1033613.959
P 106021,224.2231638,15,3834194.627,1038490.853
P 106022,184.9359698,7.8,3916954.233,1045618.471
P 106028,295.2656261,10.2,3875170.945,1031368.796
P 106036,92.4139234,1.4,3915711.808,1025348.583
P 106049,94.90080773,2.8,3866808.299,1009081.679
P 106056,144.3487367,3.9,3884675.356,1001050.593
P 106061,144.2422529,10.9,3806083.915,987951.3736
P 106063,198.4944764,2.4,3911558.173,994784.6579
P 106070,132.9217174,9,3880454.257,986516.1301
P 106075,124.0802685,12.5,3783134.865,968266.04
P 106077,231.4945038,10,3899214.326,978674.7274
P 106081,198.5375886,10.7,3803602.058,967691.0876
P 106082,104.2839188,4.4,3818888.678,968616.9861
P 106089,29.11213629,2.7,3753151.751,954859.3705
P 106093,86.55640231,3.7,3841815.948,956996.0105
P 106095,140.7776527,2.8,3941098.144,965171.2943
P 106100,107.4938478,10,3836044.466,951799.2056
P 106101,143.613323,6.7,3757856.205,995985.7334
P 106102,96.00027779,12.5,3750439.843,965080.1136
P 106103,103.5696428,12.5,3803787.378,952384.4395
P 106104,25.85374232,3.7,3756710.596,944072.3318
P 106105,124.2515253,13,3805050.226,964504.1847
P 106106,37.25291409,5,3819331.997,954804.9358
P 106107,140.5370015,12.6,3852534.726,957167.5897
P 106108,78.79612896,7.3,3848993.983,993161.2755
P 106109,123.6516689,8.9,3878732.743,978762.0862
P 106110,78.94844211,4.7,3897174.382,978023.0056
P 106111,75.50694927,12.5,3905997.953,967974.2562
P 106112,57.75697357,4.1,3945153.278,971306.1553
P 106113,124.1771481,9.5,3915353.991,1017574.394
P 106114,184.9825286,12.8,3929160.444,1049258.697
P 106115,98.53384326,10,3942509.291,1041448.148
P 106116,114.8100816,3.7,3914922.433,1043452.864
P 106117,174.1175134,12.5,3865591.976,1038225.175
P 106118,181.1858108,3.5,3867377.269,1027666.776
P 106119,26.18509664,3.1,3762176.527,1030654.663
P 106120,32.22396452,5.2,3831044.282,1052970.987
P 106121,197.8378954,14,3857397.471,1032637.404
P 108001,264.48378,7.8,3963088.483,1070563.576
P 108015,73.01176222,0.5,4049327.305,1064792.805
P 108027,102.0329012,1.2,4026351.206,1052641.759
P 108032,77.4640219,3.9,3957985.192,1032938.081
P 108044,10.30852107,1.2,3985664.981,1014428.811
P 108048,140.2548074,3.6,3957693.404,1004977.252
P 108052,269.5389249,4.2,4019233.492,1002237.975
P 108059,50.96118625,1.8,4010648.454,980022.7838
P 108101,12.74813316,4.5,4065150.654,1069093.799
P 108102,37.17433061,1.5,4023541.325,1060624.389
P 108103,63.90112803,1,3997965.331,1069912.378
P 108104,53.83207647,0.9,3959412.246,1047451.906
P 108105,155.4089743,5.2,3954688.983,1034188.484
P 108107,35.44068145,1.2,3960146.351,1007690.737
P 108108,91.56560507,5.8,4011636.842,980507.9939
P 108109,67.86012255,1.9,4010868.733,970237.7381
P 108111,82.68206173,1,3997237.9,972186.9753
P 108112,116.3635435,3.4,4057597.743,1056560.25
P 108114,42.00393072,3.8,4057166.739,1003197.58
P 108115,53.06153914,3.7,4073175.438,1019422.692
P 110001,31.25823818,5.3,3931549.112,1135678.302
P 110008,65.22162831,0.8,3902605.794,1115855.077
P 110014,177.2289645,3.6,3926030.176,1111157.842
P 110019,72.48103715,0.5,3838405.426,1096014.914
P 110021,127.25463,2.4,3900504.327,1101237.662
P 110028,119.5813573,1.9,3916331.456,1096283.119
P 110046,209.7188806,2.5,3813006.237,1077362.5
P 110052,166.4159283,1.9,3779280.808,1070455.182
P 110066,83.39113582,2.2,3889239.124,1070190.962
P 110067,193.946545,13.5,3937103.548,1073996.1
P 110068,205.5483736,2.2,3856672.144,1066458.687
P 110101,42.82931404,3,3935027.668,1136081.515
P 110102,263.3445987,1.9,3928738.618,1103451.326
P 110103,152.4256345,7.6,3938264.674,1094401.071
P 110104,191.747581,15,3939488.845,1088439.437
P 110105,144.815525,3.2,3927102.194,1111147.529
P 110106,42.53580039,0.8,3897652.198,1091683.486
P 110107,30.32876651,2.5,3917909.76,1082988.842
P 110108,111.653143,3,3900715.494,1072711.743
P 110109,175.7738801,5.5,3911657.575,1066972.41
P 110110,70.57962522,1.7,3915473.189,1102802.422
P 110111,115.2441289,1.9,3874516.302,1101127.512
P 110112,99.27890859,2.2,3892198.115,1103782.806
P 110113,132.1477569,1.4,3880037.293,1082854.781
P 110114,253.8877482,3.5,3864871.76,1075531.068
P 110115,105.7058794,2.7,3838450.096,1099182.967
P 110116,99.47889981,1,3831649.723,1090690.516
P 110117,118.3798908,1.7,3822221.489,1095172.82
P 110118,132.2769721,2.7,3817492.985,1077277.43
P 110119,20.26020832,1.5,3806090.093,1090725.687
P 110120,18.74610993,1.5,3794902.933,1090882.694
P 110121,94.40952824,0.8,3794880.228,1079488.756
P 110122,85.25266274,0.7,3795337.816,1082862.882
P 110123,106.2107193,2,3772928.964,1075126.572
P 110124,14.41230046,2.5,3758080.988,1073059.196
P 110125,19.82580693,1.5,3756521.001,1075174.384
P 110126,44.47893816,2,3741903.509,1071459.411
P 112011,221.5632978,2.7,3969307.948,1116209.993
P 112012,229.6878623,7,3945102.862,1112804.484
P 112014,205.941757,6.6,4010716.592,1119164.707
P 112101,186.9012446,6.2,3955579.522,1124824.429
P 112103,133.4348255,3,4009678.418,1123317.505
P 112104,233.6262197,4,3949739.144,1113831.046
P 112105,106.8248787,10,4002790.846,1115717.508
P 112106,189.6431304,5.3,3947912.587,1106276.409
P 112107,99.31511412,1.7,4037362.397,1112278.577
P 112108,102.2460459,10.6,3967862.099,1104992.608
P 112109,160.8206961,2.5,3963180.288,1102672.504
P 112110,96.52671181,1.9,4060398.563,1111724.644
P 112111,1.626036241,0.3,4066149.237,1110496.587
P 112112,155.9341094,1.5,4057420.985,1108694.327
P 112113,118.3538586,2.3,3954839.472,1093323.422
P 112114,76.59798137,2,3999114.237,1096179.115
P 112115,61.98707715,0.8,4037035.566,1099619.122
P 112116,85.17195268,0.9,3977716.998,1085909.276
P 112117,55.00301839,1.6,3974672.488,1079417.343
P 112118,146.3194392,7.7,3949305.162,1075105.742
P 112119,121.1841471,6.3,4062482.963,1083349.142
P 114201,0.7846542053,0.3,1302417.033,1726945.74
P 114202,1.287546804,0.2,1285905.799,1736576.355
P 114203,2.213076117,0.8,1275872.818,1739806.767
P 114204,1.111372864,0.8,1296468.3,1735062.931
P 114205,2.665205493,2,1311023.788,1753728.529
P 114206,6.384852959,2.2,1224395.052,1801087.702
P 114207,3.865883229,1,1222712.498,1806399.683
P 114208,1.549324166,0.2,1236584.828,1798719.807
P 114209,1.605981021,1.1,1264315.983,1799954.838
P 114210,0,1.4,1259075.018,1779182.674
P 114211,1.007997011,0.4,1260885.97,1769505.281
P 114212,6.271657143,2.9,1289290.373,1769502.607
P 114213,5.345622556,0.9,1296893.26,1761511.862
P 114214,5.372294673,4.1,1309234.384,1761631.754
P 114216,1.638231088,0.6,1307167.428,1799095.764
P 114217,1.32915662,1,1311658.495,1812491.774
P 114218,25.46809113,0.8,1315324.064,1819342.26
P 116011,27.2382772,10,1333417.812,1800270.577
P 116018,6.474618762,5.1,1378073.943,1787854.834
P 116032,9.239636906,0.9,1329281.459,1760644.394
P 116066,11.07574354,0.8,1389509.544,1729469.405
P 116201,2.997542328,1.1,1402292.059,1738063.126
P 116202,2.794651813,1,1375936.38,1714655.566
P 116203,9.31281498,4,1364803.323,1714238.642
P 116204,0,0.9,1321930.043,1716599.695
P 116205,2.891658827,2,1329041.131,1815227.858
P 116206,0,2.2,1369152.76,1810981.403
P 116207,7.345635192,1.8,1376470.357,1782845.211
P 116208,4.535705284,1.1,1395502.334,1793639.701
P 116209,6.383642351,3,1386740.563,1801845.212
P 116210,7.415501024,2.2,1411253.733,1766721.96
P 116211,2.434303782,1.9,1502513.025,1698742.348
P 116212,22.72185146,4.9,1489609.844,1717439.665
P 116213,9.316574544,4.9,1474050.386,1721556.034
P 116214,5.250336883,2.8,1479559.527,1739350.071
P 116215,6.882472402,0.8,1462551.844,1757450.636
P 116216,1.555774632,0.6,1507674.294,1703277.254
P 116217,5.284127255,7.5,1480408.24,1704157.134
P 116218,0.9257982019,3.5,1454485.983,1744618.483
P 116219,11.75200774,2.9,1442968.524,1743640.149
P 116220,7.273611062,0.6,1428703.098,1763153.288
P 116221,2.734405812,0.7,1427912.559,1784113.668
P 116222,2.153578814,0.8,1428652.356,1725618.289
P 116223,5.226840402,0.3,1409592.296,1705099.318
P 116224,8.875238364,7.2,1387977.004,1756962.281
P 116225,1.579479088,0.6,1382940.171,1738540.307
P 116226,0,1.2,1340973.153,1758405.939
P 116228,0.6772047067,0.5,1395861.78,1795366.16
P 116229,14.15157869,2,1402875.815,1798897.422
P 116230,6.709843688,4.7,1357970.389,1720157.169
P 116231,1.30519412,1,1351952.592,1742802.599
P 118109,6.670154843,2.7,1492775.035,1464753.571
P 119013,14.63942484,2.2,1574922.869,1455028.558
P 119014,9.193878418,1.4,1526635.892,1455079.175
P 119015,6.328674755,2.3,1517070.105,1452688.687
P 119020,43.46830019,3.3,1584467.882,1445009.407
P 119025,36.35093889,4.1,1575824.422,1438869.596
P 119030,2.65451216,2,1544521.779,1432878.879
P 119032,6.181543755,2.3,1516509.317,1434024.368
P 119036,5.265463412,2.4,1588240.106,1422656.966
P 119037,13.12365306,3.5,1593042.583,1422011.515
P 119039,6.297488503,2.3,1551177.541,1422344.445
P 119040,6.181543755,2.3,1535214.329,1422331.045
P 119041,29.00593332,9,1569993.062,1418900.809
P 119050,2.00867118,1.5,1564871.161,1412332.009
P 119052,0.8163796341,0.7,1540111.694,1410215.205
P 119071,12.64245541,1.3,1653661.934,1364519.578
P 119076,4.850123832,3.6,1595932.333,1360884.868
P 119101,4.216477689,1.9,1634079.463,1370572.361
P 119102,65.00320702,3.5,1666167.452,1373756.157
P 119103,0.586712177,1.7,1678252.542,1355579.056
P 119104,0.9850584019,1.5,1663150.195,1365678.302
P 119105,0.8658620585,2.1,1647477.672,1365436.92
P 119106,1.112342731,2.2,1630141.007,1385123.119
P 119107,10.75540315,1.2,1626275.824,1366673.023
P 119108,9.968557335,3.8,1578126.426,1394528.553
P 119109,2.971316477,1.6,1690287.765,1364669.675
P 119110,3.386092974,1.9,1586098.729,1406279.353
P 119111,7.386305985,1.4,1589747.576,1417769.224
P 119112,6.513794299,2.5,1576887.73,1408009.888
P 119113,7.92523762,1.7,1558000.734,1415976.26
P 119114,2.335762599,0.9,1542414.765,1418254.857
